storeId,country,store number,address,zip code,phone,lat,lon
R063,Romenia,147,"Eroilor 17,Floreşti,Cluj",407280,+40374772147,46.738633,23.484126
R064,Romenia,148,"Bulevardul Unirii 21,Baia Mare,Maramures",430235,+40374772148,47.64266,23.572345
R065,Romenia,149,"Ion Ionescu de la Brad 15,Timişoara,Timis",300246,+40374772149,45.778693,21.242266
R066,Romenia,150,"Victoriei 73,Baia Mare,Maramures",430072,+40374772150,47.657395,23.54632
R067,Romenia,151,"Bld.Mihai Viteazul 58B,Zalău,Salaj",450090,+40374772151,47.201865,23.056875
R068,Romenia,152,"Bd.Iuliu Maniu 22,Bucureşti,Bucuresti",061107,+40374772152,44.43459,26.03547
R069,Romenia,153,"Piata 1 decembrie 1918 1,Ploieşti,Prahova",100543,+40374772153,44.928699,26.034829
R06B,Romenia,155,"Alexandru Ioan Cuza 2,Alba Iulia,Alba",510193,+40374772155,46.0858333,23.5920055
R06C,Romenia,156,"Piata Petrodava 5,Piatra-Neamţ,Neamt",610033,+40374772156,46.930045,26.361559
R06D,Romenia,157,"Bujorilor 160,Timişoara,Timis",300440,+40374772157,45.711971,21.212124
R06E,Romenia,158,"Univers 21,Turda,Cluj",401030,+40374772158,46.561913,23.817846
R06F,Romenia,159,"Magdalena 11,Moşniţa Nouă,Timis",307285,+40374772159,45.721222,21.298811
R00G,Romenia,16,"Calea Aradului 56 A,Timişoara,Timis",300642,+40374772016,45.78604,21.22133
R06G,Romenia,160,"Tudor Vladimirescu 85-87,Făgăraş,Brasov",505200,+40374772160,45.840674,24.988994
R06H,Romenia,161,"Regele Ferdinand 22-26,Cluj-Napoca,Cluj",400110,+40374772161,46.77287,23.5898
R06I,Romenia,162,"Primăverii 58G,Sovata,Mures",545500,+40374772162,46.580894,25.055822
R06J,Romenia,163,"Bulevardul General Paul Teodorescu 4,Bucureşti,Bucuresti",061344,+40374772163,44.43167,26.05125
R06K,Romenia,164,"Crişului 18,Braşov,Brasov",500283,+40374772164,45.64116,25.61669
R06L,Romenia,165,"Blvd.Voluntari 82A,Voluntari,Ilfov",077190,+40374772165,44.489166,26.188896
R06M,Romenia,166,"Victoriei,Târgu Jiu,Gorj",210166,+40374772166,45.03776,23.27023
R06N,Romenia,167,"Vâlcele 2A-2B,Dej,Cluj",405200,+40374772167,47.11596,23.89194
R070,Romenia,168,"Brăilei 167,Galaţi,Galati",800343,+40374772168,45.4279,28.03195
R071,Romenia,169,"Şos. Bucureşti - Constanţa (DN 2 A) 3L,Slobozia,Ialomita",920051,+40374772169,44.560816,27.348436
R072,Romenia,170,"Decebal 46,Vaslui,Vaslui",730085,+40374772170,46.638339,27.736899
R073,Romenia,171,"Stadionului 15,Brașov,Brasov",500064,+40374772171,45.665634,25.589714
R074,Romenia,172,"Valea Oltului 71,București,Bucuresti",061972,+40374772172,44.415689,26.014085
R075,Romenia,173,"Unirii 3,Buzău,Buzau",120226,+40374772173,45.13995,26.80082
R076,Romenia,174,"Eroilor Revolutiei din 22 Dec. 1989 49,Călărași,Calarasi",910005,+40374772174,44.199895,27.332068
R077,Romenia,175,"Bulevardul Metalurgiei 12-18,București,Bucuresti",041833,+40374772175,44.37491,26.11914
R078,Romenia,176,"B-dul Bucuresti 57,Giurgiu,Giurgiu",080185,+40374772176,43.896865,25.963664
R079,Romenia,177,"Calea Aurel Vlaicu 14,Arad,Arad",310159,+40374772177,46.192566,21.319402
R07A,Romenia,178,"Calea Șurii Mari 39 B,Sibiu,Sibiu",550089,+40374772178,45.822459,24.147542
R07B,Romenia,179,"Tudor Vladimirescu 37,Piteşti,Arges",110186,+40374772179,44.842495,24.898166
R00I,Romenia,18,"Banu Mărăcine 6,Arad,Arad",310150,+40374772018,46.185535,21.313874
R07C,Romenia,180,"Constantin Langa 91B,Miroslava,Iasi",707305,+40374772180,47.145972,27.529262
R07D,Romenia,181,"Ştefan Cel Mare 47 A,Constanţa,Constanta",900676,+40374772181,44.17858,28.64806
R07E,Romenia,182,"Calea Sagului 100,Timişoara,Timis",300516,+40374772182,45.72551,21.19878
R07F,Romenia,183,"Bd. Mihai Eminescu 4,Botoşani,Botosani",710014,+40374772183,47.75055,26.64213
R07G,Romenia,184,"Centrul Comercial din Şos. Vergului 20,Bucureşti,Bucuresti",022448,+40374772184,44.43799,26.18666
R07H,Romenia,185,"B-dul Tomis 391,Constanţa,Constanta",900519,+40374772185,44.21212,28.60397
R07I,Romenia,186,"Ion C. Bratianu 10 B,Mioveni,Arges",115400,+40374772186,44.961176,24.934635
R07J,Romenia,187,"Bulevardul Dem Rădulescu 2-14,Râmnicu Vâlcea,Valcea",240425,+40374772187,45.08931,24.369063
R07K,Romenia,188,"Bd. Nicolae Bălcescu 180 B,Piteşti,Arges",110066,+40374772188,44.882971,24.836774
R07L,Romenia,189,"Bulevardul Iuliu Maniu 560 B,Bucureşti,Bucuresti",061129,+40374772189,44.4402454,25.984742
R00J,Romenia,19,"Blvd.Muncii 21,Reşiţa,Caras-Severin",320200,+40374772019,45.330566,21.866548
R07M,Romenia,190,"Calea Vitan 55-59,Bucureşti,Bucuresti",031282,+40374772190,44.4203993,26.1266317
R07N,Romenia,191,"Sergent Nutu Ion 44,Bucureşti,Bucuresti",050762,+40374772191,44.425034,26.062834
R080,Romenia,192,"Bdul I.C. Bratianu 6,Câmpulung,Arges",115100,+40374772192,45.28044,25.0579
R081,Romenia,193,"Calea Aradului 87,Oradea,Bihor",410223,+40374772193,47.04296,21.89977
R082,Romenia,194,"Constantin Brâncoveanu 46 A,Râmnicu Sărat,Buzau",125300,+40374772194,45.37603,27.0436
R083,Romenia,195,"Republicii 30,Oradea,Bihor",410032,+40374772195,47.062512,21.937734
R084,Romenia,196,"Șoseaua București - Târgoviște 232 A2,Crevedia, sat Mănăstirea,Dambovita",137180,+40374772196,44.580749,25.93923
R085,Romenia,197,"Splaiul Independenţei 210 B,București,Bucuresti",060025,+40374772197,44.44603,26.06369
R086,Romenia,198,"Cetăţii Orod 4,Vladimirescu,Arad",317405,+40374772198,46.168043,21.38777
R087,Romenia,199,"Gageni 92,Ploieşti,Prahova",100136,+40374772199,44.960138,26.011257
R00K,Romenia,20,"Frăsinet FN,Buzău,Buzau",120052,+40374772020,45.162008,26.819644
R089,Romenia,201,"Centrul Comercial Pitesti Retail Park DN65B,Geamăna (Comuna Bradu),Arges",117140,+40374770601,44.82271,24.90936
R08A,Romenia,202,"Bdul Timișoara 26,București,Bucuresti",061331,+40374770600,44.42877,26.03449
R08B,Romenia,203,"Şoseaua Păcurari 121,Iaşi,Iasi",700545,+40374770602,47.16719,27.5126
R08C,Romenia,204,"Şoseaua Bucium 34 E,Iaşi,Iasi",700282,+40374770603,47.13134,27.6126
R08D,Romenia,205,"Popasului 110,Voluntari,Ilfov",077190,+40374770604,44.493752,26.151334
R08E,Romenia,206,"General Gheorghe Avramescu 10,Brăila,Braila",810253,+40374770605,45.255178,27.960427
R08F,Romenia,207,"Alexandru Vaida - Voievod 53B,Cluj-Napoca,Cluj",400436,+40374770618,46.77306,23.62797
R08G,Romenia,208,"Piaţa Consiliul Europei 2,Timişoara,Timis",300627,+40374770609,45.76643,21.22813
R08H,Romenia,209,"Ion Roată 3,Constanţa,Constanta",900280,+40374770606,44.17766,28.62391
R08I,Romenia,210,"Republicii 109,Cluj-Napoca,Cluj",400489,+40374770608,46.75616,23.59484
R08J,Romenia,211,"Zaharia Stancu 1,Braşov,Brasov",500167,+40374770607,45.67212,25.6149
R08K,Romenia,212,"Şos. Alexandriei, lot 1 116-118,Bragadiru,Ilfov",077025,+40374770612,44.38866,26.00978
R08L,Romenia,213,"1 Decembrie 196,Tunari,Ilfov",077180,+40374770610,44.55203,26.11164
R08M,Romenia,214,"Strada Independentei 12,Medgidia,Constanta",905600,+40374770614,44.26527,28.26098
R08N,Romenia,215,"Albești 30M,Curtea de Argeș,Arges",115300,+40374770611,45.16614,24.6694
R091,Romenia,217,"Corneliu Coposu 14,Satu Mare,Satu Mare",440005,+40374770613,47.79012,22.87348
R092,Romenia,218,"Bulevardul Armatei 34,Orastie,Hunedoara",335700,+40374770615,45.839265,23.182119
R094,Romenia,220,"Sportului 4,Odorheiu Secuiesc,Harghita",535600,+40374770616,46.31262,25.30223
R00N,Romenia,23,"Mocioni 6,Lugoj,Timis",305500,+40374772023,45.68311,21.90268
R010,Romenia,24,"Bucegi 19,Cluj-Napoca,Cluj",400667,+40374772024,46.75557,23.55987
R011,Romenia,25,"Şos. Alba Iulia 47A,Sibiu,Sibiu",550018,+40374772025,45.79288,24.13088
R015,Romenia,29,"Goethe 2,Timişoara,Timis",300006,+40374772029,45.752541,21.224779
R016,Romenia,30,"Blvd.Saturn 32,Braşov,Brasov",500342,+40374772030,45.64379,25.63181
R019,Romenia,33,"Petofi Sandor 18,Miercurea Ciuc,Harghita",530210,+40374772033,46.36033,25.80469
R01C,Romenia,36,"Independenţei 1,Târgovişte,Dambovita",130104,+40374772036,44.926405,25.463519
R01D,Romenia,37,"Gării 17,Bistriţa,Bistrita-Nasaud",420185,+40374772037,47.132425,24.486884
R01F,Romenia,39,"Calea Franceza 60,Bucureşti,Bucuresti",030106,+40374772039,44.42927,26.10173
R004,Romenia,4,"Calea Zarandului 87,Deva,Hunedoara",330182,+40374772004,45.86223,22.92828
R01J,Romenia,43,"Victoriei 3,Piteşti,Arges",110016,+40374772043,44.85764,24.87186
R01K,Romenia,44,"Blvd.Republicii 17-25,Ploieşti,Prahova",100009,+40374772044,44.94161,26.02139
R01L,Romenia,45,"Calea Moţilor 118,Alba Iulia,Alba",510065,+40374772045,46.08066,23.56395
R01M,Romenia,46,"DN1 KM 306,Şelimbăr,Sibiu",557260,+40374772046,45.77636,24.16941
R020,Romenia,48,"Calea Circumvalaţiunii 8-10,Timişoara,Timis",300012,+40374772048,45.75968,21.21843
R021,Romenia,49,"Moţilor 1A,Cluj-Napoca,Cluj",400001,+40374772049,46.76886,23.58464
R022,Romenia,50,"Bvld.Nicolae Titulescu 29,Slatina,Olt",230019,+40374772050,44.43181,24.36019
R023,Romenia,51,"Calea Floreasca 246 B,Bucureşti,Bucuresti",014476,+40374772051,44.478717,26.101944
R024,Romenia,52,"Blvd.Aurel Vlaicu 220,Constanţa,Constanta",900055,+40374772052,44.198663,28.609713
R025,Romenia,53,"Calea Bucureşti 105,Braşov,Brasov",500299,+40374772053,45.63256,25.63756
R026,Romenia,54,"Calea lui Traian 127,Râmnicu Vâlcea,Valcea",240165,+40374772054,45.1022,24.36331
R028,Romenia,56,"Theodor Aman 1,Craiova,Dolj",200730,+40374772056,44.3184059,23.7971431
R029,Romenia,57,"Şoseaua Giurgiului 127,Bucureşti,Bucuresti",040664,+40374772057,44.382903,26.092721
R02A,Romenia,58,"Blvd.Unirii 57,Focşani,Vrancea",620077,+40374772058,45.69616,27.18414
R02B,Romenia,59,"Republicii 11,Braşov,Brasov",500030,+40374772059,45.64252,25.59087
R02C,Romenia,60,"Blvd.Alexandru Obregia 25,Bucureşti,Bucuresti",041727,+40374772060,44.38334,26.11472
R02D,Romenia,61,"Mihai Eminescu 90,Brăila,Braila",810047,+40374772061,45.271772,27.967232
R02E,Romenia,62,"Blvd.Brailei 220,Galaţi,Galati",800409,+40374772062,45.4169,28.01293
R02F,Romenia,63,"Şoseaua Mihai Bravu 3,Bucureşti,Bucuresti",021302,+40374772063,44.449881,26.127505
R02G,Romenia,64,"Termocentralei 10,Târgu Jiu,Gorj",210233,+40374772064,45.024581,23.265148
R02J,Romenia,67,"Avram Iancu 492-500,Floreşti,Cluj",407280,+40374772067,46.750241,23.533745
R02L,Romenia,69,"Carol Telbisz 3,Timişoara,Timis",300001,+40374772069,45.755757,21.230634
R031,Romenia,73,"Calea Văcăreşti 391,Bucureşti,Bucuresti",040069,+40374772073,44.395891,26.122527
R033,Romenia,75,"Mihai Viteazu FN,Sighişoara,Mures",545400,+40374772075,46.226418,24.808223
R034,Romenia,76,"Gheorghe Doja 64-68,Târgu Mureş,Mures",540146,+40374772076,46.530829,24.546778
R036,Romenia,78,"Mihail Sebastian 88,Bucureşti,Bucuresti",050784,+40374772078,44.41844,26.072037
R037,Romenia,79,"Calomfirescu 2,Ploieşti,Prahova",100176,+40374772079,44.947093,26.030452
R008,Romenia,8,"Nufărului 30,Oradea,Bihor",410583,+40374772008,47.035751,21.950083
R038,Romenia,80,"Blvd.George Cosbuc 251,Galaţi,Galati",800506,+40374772080,45.451032,28.032045
R039,Romenia,81,"Livezeni 12,Petroşani,Hunedoara",332071,+40374772081,45.383034,23.372555
R03A,Romenia,82,"Braşov 25,Bucureşti,Bucuresti",061444,+40374772082,44.41718,26.035688
R03B,Romenia,83,"Şoseaua Bucureşti Nord 14,Voluntari,Ilfov",077190,+40374772083,44.489085,26.127232
R03C,Romenia,84,"Bulevardul Pierre De Coubertin 3-5,Bucureşti,Bucuresti",021901,+40374772084,44.4423,26.150665
R03D,Romenia,85,"Mihai Viteazu 14-20,Cluj Napoca,Cluj",400151,+40374772085,46.774421,23.591296
R03G,Romenia,88,"Blvd.1 Decembrie 1918 33A,Bucureşti,Bucuresti",032455,+40374772088,44.42049,26.179154
R03H,Romenia,89,"Ştefan cel Mare 28,Bacău,Bacau",600359,+40374772089,46.580221,26.915069
R03I,Romenia,90,"Piaţa Trandafirilor 45,Târgu Mureş,Mures",540053,+40374772090,46.544185,24.561398
R03K,Romenia,92,"Libertăţii 185,Alexandria,Teleorman",140017,+40374772092,43.970633,25.329877
R03L,Romenia,93,"Şoseaua Bucureşti-Ploieşti 44 A,Bucureşti,Bucuresti",013696,+40374772093,44.50985,26.088497
R03M,Romenia,94,"Blvd. Ştefan cel Mare şi Sfânt 5,Iaşi,Iasi",700064,+40374772094,47.163168,27.582328
R03N,Romenia,95,"Calea Moldovei 40A,Bistrița,Bistrita-Nasaud",420093,+40374772095,47.146399,24.514164
R040,Romenia,96,"str. Bucium 36,Iaşi,Iasi",700265,+40374772096,47.145021,27.610648
R043,Romenia,99,"Calea Severinului 5A,Craiova,Dolj",200233,+40374772099,44.32832,23.774763
J044,Serbia,100,"Đure Đakovića 3B,Požarevac,BRANIČEVSKI",12000,+381127160122,44.610454,21.175181
J045,Serbia,101,"Ustanička 170,Beograd (Zvezdara),BEOGRADSKI",11050,+381113470023,44.783289,20.500017
J047,Serbia,103,"Bulevar Miloša Obilića 93A,Vršac,JUŽNO BANATSKI",26300,+381132190181,45.131683,21.285774
J048,Serbia,104,"Jurija Gagarina 30G,Beograd (Novi Beograd),BEOGRADSKI",11070,+381116301035,44.803787,20.387141
J049,Serbia,105,"Zaplanjska 32,Beograd (Voždovac),BEOGRADSKI",11010,+381116303851,44.774883,20.490372
J04A,Serbia,106,"Dušana Popovića 39A,Kraljevo,RAŠKI",36000,+38136338431,43.7161734,20.69364
J04C,Serbia,108,"Radnička 9,Beograd (Čukarica),BEOGRADSKI",11030,+381117350450,44.787537,20.418228
J04D,Serbia,109,"Drage Spasić 32A,Beograd (Čukarica),BEOGRADSKI",11030,+381116356190,44.758153,20.416029
J04E,Serbia,110,"Kralja Milana 35,Beograd (Stari Grad),BEOGRADSKI",11102,+381117150102,44.80429,20.46593
J04F,Serbia,111,"Višnjićeva 8,Beograd (Stari Grad),BEOGRADSKI",11102,+381117850979,44.821415,20.459851
J04G,Serbia,112,"Save Kovačevića BB,Novi Pazar,RAŠKI",36300,+381205150135,43.141377,20.522694
J04H,Serbia,113,"Kneginje Milice 10,Jagodina,POMORAVSKI",35000,+381358150350,43.979251,21.259887
J04I,Serbia,114,"Čika Ljubina 9,Beograd (Stari Grad),BEOGRADSKI",11102,+381117151406,44.817019,20.45873
J04K,Serbia,116,"Bulevar Kraljice Marije 56,Kragujevac,ŠUMADIJSKI",34000,+381346170198,44.008983,20.897216
J04L,Serbia,117,"Krfska 5,Kruševac,RASINSKI",37000,+381373155098,43.5693381,21.339291
J04N,Serbia,119,"Čupićeva 2,Zaječar,ZAJEČARSKI",19000,+381193150097,43.902923,22.269034
J00C,Serbia,12,"Bulevar Mihajla Pupina 181,Beograd (Novi Beograd),BEOGRADSKI",11070,+381113196595,44.831498,20.410092
J051,Serbia,121,"Vojislava Ilića 141,Beograd (Zvezdara),BEOGRADSKI",11050,+381117850067,44.787386,20.502911
J052,Serbia,122,"Uralska 3,Beograd (Palilula),BEOGRADSKI",11060,+381117150224,44.817017,20.512139
J053,Serbia,123,"Braće Radovanovića 17,Beograd (Zvezdara),BEOGRADSKI",11050,+381117850914,44.793535,20.481282
J054,Serbia,124,"Rudnička 14,Beograd (Vračar),BEOGRADSKI",11104,+381117450124,44.792386,20.468622
J055,Serbia,125,"Bulevar oslobođenja BB,Leskovac,JABLANIČKI",16000,+381648571363,42.996126,21.944776
J058,Serbia,128,"Miloša Velikog 5g,Gornji Milanovac,MORAVSKI",32300,+381325150083,44.020914,20.460328
J059,Serbia,129,"Jurija Gagarina 20E,Beograd (Novi Beograd),BEOGRADSKI",11070,+381117450160,44.804976,20.401156
J05A,Serbia,130,"Trg Srpskih ratnika 5,Kraljevo,RAŠKI",36000,+381365155224,43.724271,20.687989
J05B,Serbia,131,"Bulevar Vudroa Vilsona 14,Beograd (Savski Venac),BEOGRADSKI",11040,+381117450089,44.801673,20.445059
J05C,Serbia,132,"Bulevar JNA 2G,Beograd (Savski Venac),BEOGRADSKI",11040,+381116351868,44.750719,20.48056
J05D,Serbia,133,"Braće Jerković 137A,Beograd (Voždovac),BEOGRADSKI",11010,+381117357616,44.764033,20.494144
J05E,Serbia,134,"Astrid Lindgren 21,Zuce,BEOGRADSKI",11225,+381117858069,44.713265,20.558584
J05F,Serbia,135,"Vojvode Mišića BB,Pirot,PIROTSKI",18300,+381102150102,43.162106,22.581484
J05G,Serbia,136,"22 Oktobra 7A,Beograd (Zemun),BEOGRADSKI",11080,+381117350889,44.837911,20.41481
J05I,Serbia,138,"Dubrovačka 3A,Surčin,BEOGRADSKI",11271,+381114283878,44.7923077,20.2731656
J05J,Serbia,139,"Cara Uroša 57,Beograd (Stari Grad),BEOGRADSKI",11102,+381116557758,44.826543,20.459963
J00E,Serbia,14,"Rifata Burdževića BB,Novi Pazar,RAŠKI",36300,+38120323453,43.141098,20.514817
J05K,Serbia,140,"Pivljanina Baja 1,Beograd (Savski Venac),BEOGRADSKI",11040,+381116557756,44.768733,20.453995
J05M,Serbia,142,"Omladinskih brigada 86A,Beograd (Novi Beograd),BEOGRADSKI",11070,+381116351959,44.81198,20.40163
J05N,Serbia,143,"Aleksinačkih rudara 39G,Beograd (Novi Beograd),BEOGRADSKI",11070,+381117358999,44.825425,20.416605
J060,Serbia,144,"Trg Pobede 7,Vršac,JUŽNO BANATSKI",26300,+381132155166,45.120384,21.298954
J061,Serbia,145,"Raška Dimitrijevića 2,Beograd (Novi Beograd),BEOGRADSKI",11070,+381117458019,44.81405,20.37591
J062,Serbia,146,"Neznanog junaka 23,Beograd (Savski Venac),BEOGRADSKI",11040,+381117359084,44.7734867,20.4625826
J063,Serbia,147,"Voje Dulića 4,Požarevac,BRANIČEVSKI",12000,+381127160198,44.621196,21.186662
J064,Serbia,148,"Vrnjačka 12,Vrnjačka Banja,RAŠKI",36210,+38136218218,43.619972,20.8928273
J00F,Serbia,15,"Trg srpskih dobrovoljaca 45,Kikinda,SEV.BANATSKI",23300,+381230316025,45.8317,20.467708
J066,Serbia,150,"Vojački put 1A,Nova Pazova,SREMSKI",22330,+381222151244,44.954994,20.201464
J069,Serbia,153,"Vojvode Stepe 318,Beograd (Voždovac),BEOGRADSKI",11010,+381116555411,44.76452,20.481563
J06A,Serbia,154,"Dragoslava Srejovića 2I,Beograd (Palilula),BEOGRADSKI",11060,+381117358384,44.816789,20.486694
J06B,Serbia,155,"Milentija Popovića 9,Beograd (Novi Beograd),BEOGRADSKI",11070,+381117357755,44.8092636,20.4314441
J06E,Serbia,158,"Nikole Pašića 21,Bor,BORSKI",19210,+381302150020,44.068071,22.100225
J06F,Serbia,159,"Tome Živanovića 56,Paraćin,POMORAVSKI",35250,+381358150144,43.872808,21.401573
