Country, Name, ID, Address, Postal Code, Latitude, Longitude, Telephone, Services
Germany,, 366492, "Am Südpark 3, Neuburg an der Donau, Bayern", 86633, 48.719874534246, 11.170450769155,,
Germany,, 366493, "Würzburger Straße 3, Nördlingen, Bayern", 86720, 48.854446482, 10.483173681,,
Germany,, 366494, "An der Thronpost 1, Greifswald, Mecklenburg-Vorpommern", 17489, 54.072573009406, 13.394178359855,,
Germany,, 366496, "Am Brunnfeld 3, Schwandorf, Bayern", 92421, 49.314851137277, 12.149848231602,,
Germany,, 366498, "Dubliner Straße 20, Erfurt, Thüringen", 99091, 51.01279191, 10.988355596,,
Germany,, 366500, "Pommerndreieck 1, Süderholz, Mecklenburg-Vorpommern", 18516, 54.09281602968, 13.084720357068,,
Germany,, 366501, "Am Wilhelmschacht 21, Borna, Sachsen", 04552, 51.114642539, 12.486729587,,
Germany,, 366502, "Im Gries 3, Marktrodach, Bayern", 96364, 50.256764630556, 11.397186019652,,
Germany,, 366505, "Robert-Bosch-Straße 3, Schweinfurt, Bayern", 97424, 50.033275834, 10.2333213,,
Germany,, 366507, "Lenzener Chaussee 21, Wittenberge, Brandenburg", 19322, 53.004238350434, 11.719751387626,,
Germany,, 366508, "Am Eschenbach 3, Werneck, Bayern", 97440, 50.003278302, 10.117153157,,
Germany,, 366509, "Wandsbeker Marktstraße 109, Hamburg, Hamburg", 22041, 53.572630542, 10.068453136,,
Germany,, 366510, "Emder Straße 21, Aurich, Niedersachsen", 26603, 53.470685664857, 7.467712970366,,
Germany,, 366511, "Ernest-Solvay-Straße 3, Bernburg (Saale), Sachsen-Anhalt", 06406, 51.773931537005, 11.753727420339,,
Germany,, 366513, "Kreuzbreite 21, Bückeburg, Niedersachsen", 31675, 52.265748698392, 9.071280091666,,
Germany,, 366514, "Göttinger Straße 21, Kassel, Hessen", 34123, 51.309883685082, 9.542696717369,,
Germany,, 366515, "Alboinstraße 4, Berlin, Berlin", 12103, 52.46964819, 13.371281117,,
Germany,, 366516, "Scheel-Plessen-Straße 17, Hamburg, Hamburg", 22765, 53.552222, 9.934386,,
Germany,, 366517, "Dannauer Bruch 1, Oldenburg in Holstein, Schleswig-Holstein", 23758, 54.296625110661, 10.866586308281,,
Germany,, 366519, "Adenauerstraße 21, Würselen, Nordrhein-Westfalen", 52146, 50.805157217, 6.1537999743,,
Germany,, 366520, "Lindbruch 4, Güstrow, Mecklenburg-Vorpommern", 18273, 53.814877555, 12.193281134,,
Germany,, 366521, "Mühlendamm 1, Kiel, Schleswig-Holstein", 24113, 54.3124772, 10.0986057,,
Germany,, 366522, "Am Giener 21, Nieder-Olm, Rheinland-Pfalz", 55268, 49.91388320451, 8.180198469923,,
Germany,, 366523, "Rudolf-Diesel-Straße 4, Wittenburg, Mecklenburg-Vorpommern", 19243, 53.499476146, 11.096394967,,
Germany,, 366525, "Große Straße 1, Flensburg, Schleswig-Holstein", 24937, 54.786245271948, 9.433901389173,,
Germany,, 366527, "Lise-Meitner-Straße 1, Elmshorn, Schleswig-Holstein", 25337, 53.746552346, 9.6957300313,,
Germany,, 366528, "Moorstraße 4, Hamburg, Hamburg", 21073, 53.456243057, 9.9878995917,,
Germany,, 366529, "Haunstetter Straße 21, Königsbrunn, Bayern", 86343, 48.289881375, 10.897311509,,
Germany,, 366531, "Dieselstraße 4, Schwentinental, Schleswig-Holstein", 24223, 54.28695744, 10.223118135,,
Germany,, 366532, "Grotwisch 4, Dätgen, Schleswig-Holstein", 24589, 54.180775575518, 9.94471248487,,
Germany,, 366533, "Emil-Kemmer-Straße 21, Hallstadt, Bayern", 96103, 49.9178656, 10.872569448299,,
Germany,, 366534, "Auf dem Halenberg 1, Quickborn, Schleswig-Holstein", 25451, 53.742379397, 9.9441687182,,
Germany,, 366535, "Langberger Weg 4, Flensburg, Schleswig-Holstein", 24941, 54.773123146, 9.3965666347,,
Germany,, 366537, "Am Tegelbusch 1, Oldenburg, Niedersachsen", 26129, 53.160119047496, 8.167109349207,,
Germany,, 366538, "Großbeerenstraße 22, Berlin, Berlin", 12107, 52.437379787466, 13.379694342517,,
Germany,, 366539, "Olof-Palme-Allee 4, Brunsbüttel, Schleswig-Holstein", 25541, 53.900171402387, 9.120836563456,,
Germany,, 366540, "Papenburger Straße 1, Leer (Ostfriesland), Niedersachsen", 26789, 53.235047569, 7.4763823433,,
Germany,, 366541, "Süderdamm 4, Heide, Schleswig-Holstein", 25746, 54.198127705, 9.1261194236,,
Germany,, 366542, "Neuen Bäue 22, Gießen, Hessen", 35390, 50.584933167681, 8.677052798312,,
Germany,, 366543, "Oslebshauser Tor 1, Bremen, Bremen", 28239, 53.137696574773, 8.74117224766,,
Germany,, 366544, "Pastor-Schulze-Straße 4, Bad Zwischenahn, Niedersachsen", 26160, 53.182667557, 7.999975689,,
Germany,, 366545, "Borgwardstraße 1, Bremen, Bremen", 28279, 53.046392439, 8.8442805477,,
Germany,, 366546, "Sperberweg 22, Neuss, Nordrhein-Westfalen", 41468, 51.163521371, 6.7524390441,,
Germany,, 366547, "Margarete-Steiff-Allee 4, Achim, Niedersachsen", 28832, 53.019193177003, 9.068846622332,,
Germany,, 366548, "Zum Heidhof 22, Lingen (Ems), Niedersachsen", 49809, 52.497808742, 7.3271164671,,
Germany,, 366549, "Haferwende 26, Bremen, Bremen", 28357, 53.10920290702, 8.885796883292,,
Germany,, 366550, "Wiehler Straße 22, Waldbröl, Nordrhein-Westfalen", 51545, 50.885976577, 7.6363586632,,
Germany,, 366551, "Ernst-August-Platz 1, Hannover, Niedersachsen", 30159, 52.376228510088, 9.741722290631,,
Germany,, 366552, "Schliengener Straße 22, Müllheim, Baden-Württemberg", 79379, 47.80730072436, 7.603936464881,,
Germany,, 366554, "Schäferweg 4, Paderborn, Nordrhein-Westfalen", 33100, 51.73069014231, 8.765157124884,,
Germany,, 366555, "Straßäcker 22, Murnau am Staffelsee, Bayern", 82418, 47.691290762, 11.202353486,,
Germany,, 366556, "An der Kuhbach 4, Korbach, Hessen", 34497, 51.280360211, 8.8594389681,,
Germany,, 366557, "Kronskamp 1, Barsinghausen, Niedersachsen", 30890, 52.333327545, 9.4137894962,,
Germany,, 366558, "Carl-Jordan-Straße 22, Kolbermoor, Bayern", 83059, 47.843375223, 12.06457789,,
Germany,, 366559, "Carl-Zeiss-Straße 4, Hünfeld, Hessen", 36088, 50.688934685, 9.7531064834,,
Germany,, 366560, "Borsigstraße 1, Alfeld (Leine), Niedersachsen", 31061, 51.993017799239, 9.7978761285,,
Germany,, 366561, "Meraner Straße 22, Augsburg, Bayern", 86165, 48.383265275, 10.937194233,,
Germany,, 366563, "Fuggerstraße 22, Amberg, Bayern", 92224, 49.444021846045, 11.830732214685,,
Germany,, 366564, "Celler Straße 1, Nienburg, Niedersachsen", 31582, 52.652638718, 9.2185777311,,
Germany,, 366565, "Petershütter Allee 4, Osterode am Harz, Niedersachsen", 37520, 51.733057929, 10.238156573,,
Germany,, 366568, "Sachsenhausener Straße 23, Oranienburg, Brandenburg", 16515, 52.765635305, 13.245863851,,
Germany,, 366569, "Ruhmrischkamp 4, Schwülper, Niedersachsen", 38179, 52.338113579, 10.417979899,,
Germany,, 366570, "Willy-Brandt-Platz 1, Kassel, Hessen", 34131, 51.312898, 9.44679,,
Germany,, 366571, "Am Wehrhahn 4, Düsseldorf, Nordrhein-Westfalen", 40211, 51.22813202321, 6.788097577441,,
Germany,, 366572, "Industriestraße 23, Bassum, Niedersachsen", 27211, 52.860262144476, 8.748552686114,,
Germany,, 366573, "Alexander-von-Humboldt-Straße 1, Lohfelden, Hessen", 34253, 51.271774874981, 9.525050849176,,
Germany,, 366574, "Am Trippelsberg 4, Düsseldorf, Nordrhein-Westfalen", 40589, 51.166072643698, 6.846087142977,,
Germany,, 366575, "Königsberger Straße 23, Düsseldorf, Nordrhein-Westfalen", 40231, 51.2172908, 6.8233553,,
Germany,, 366576, "Alte Wildunger Straße 6, Fritzlar, Hessen", 34560, 51.121240472692, 9.276337598267,,
Germany,, 366577, "Heinrich-Hertz-Straße 4, Monheim am Rhein, Nordrhein-Westfalen", 40789, 51.116029165355, 6.907382735303,,
Germany,, 366578, "Alte Straße 1, Wetzlar, Hessen", 35578, 50.550713947381, 8.469774074724,,
Germany,, 366580, "Moselstraße 4, Neuss, Nordrhein-Westfalen", 41464, 51.18330784, 6.6822205633,,
Germany,, 366581, "An der Haune 1, Bad Hersfeld, Hessen", 36251, 50.8619101, 9.7203601,,
Germany,, 366582, "Dortmunder Straße 23, Witten, Nordrhein-Westfalen", 58455, 51.442337000981, 7.352537608838,,
Germany,, 366584, "Pfefferhöhe 1, Alsfeld, Hessen", 36304, 50.733804201147, 9.24087104847,,
Germany,, 366585, "Viernheimer Weg 23, Mannheim, Baden-Württemberg", 68307, 49.550504069, 8.4503466499,,
Germany,, 366586, "Engelswiese 4, Lünen, Nordrhein-Westfalen", 44534, 51.616257896, 7.5277163621,,
Germany,, 366587, "Am Distelrasen 1, Schlüchtern, Hessen", 36381, 50.387543095, 9.5321823271,,
Germany,, 366588, "Zur Rheinbrücke 23, Breisach am Rhein, Baden-Württemberg", 79206, 48.024051806, 7.5851284849,,
Germany,, 366590, "Friedenstraße 23, Regensburg, Bayern", 93053, 49.01080739, 12.101168895,,
Germany,, 366591, "Brandenburger Straße 1, Duderstadt, Niedersachsen", 37115, 51.517222413, 10.240386571,,
Germany,, 366592, "Marler Str. 4, Haltern am See, Nordrhein-Westfalen", 45721, 51.727615391598, 7.185694916994,,
Germany,, 366593, "Strengerstraße 24, Gütersloh, Nordrhein-Westfalen", 33330, 51.907782861491, 8.383476792089,,
Germany,, 366594, "Ritterbrunnen 1, Braunschweig, Niedersachsen", 38100, 52.264399896945, 10.528703012973,,
Germany,, 366595, "An der Landesgrenze 4, Salzbergen, Niedersachsen", 48499, 52.3246007, 7.4314241,,
Germany,, 366596, "Lerchenweg 24, Wolfsburg, Niedersachsen", 38446, 52.427609743811, 10.811416850081,,
Germany,, 366597, "Packhofpassage 1, Braunschweig, Niedersachsen", 38100, 52.265764928594, 10.520471384639,,
Germany,, 366598, "Zum Hansa-Center 4, Holdorf, Niedersachsen", 49451, 52.598481887, 8.1157691204,,
Germany,, 366599, "Zum Puddelhammer 24, Warstein, Nordrhein-Westfalen", 59581, 51.467317053565, 8.340717976815,,
Germany,, 366600, "Willy-Brandt-Platz 1, Braunschweig, Niedersachsen", 38102, 52.253079052662, 10.539663298647,,
Germany,, 366601, "Le-Puy-Straße 24, Meschede, Nordrhein-Westfalen", 59872, 51.349306682002, 8.279217036807,,
Germany,, 366602, "Burghof 4, Overath, Nordrhein-Westfalen", 51491, 50.94290715958, 7.297372038537,,
Germany,, 366603, "Stobwasserstraße 1, Braunschweig, Niedersachsen", 38122, 52.247884515297, 10.510971640197,,
Germany,, 366604, "Östliche Alpenstraße 24, Sonthofen, Bayern", 87527, 47.518346274896, 10.286967812943,,
Germany,, 366605, "Friedensplatz 4, Bonn, Nordrhein-Westfalen", 53111, 50.736061594504, 7.098088209763,,
Germany,, 366606, "Im Moorbusche 99, Cremlingen, Niedersachsen", 38162, 52.25402654025, 10.654365189353,,
Germany,, 366607, "Daimlerstraße 24, Forchheim, Bayern", 91301, 49.6994239, 11.064819110887,,
Germany,, 366608, "Peter-Henlein-Straße 1, Goslar, Niedersachsen", 38640, 51.913213065, 10.445685657,,
Germany,, 366609, "Haifa-Allee 4, Mainz, Rheinland-Pfalz", 55128, 49.969647614247, 8.22959268301,,
Germany,, 366610, "Kollaustraße 25, Hamburg, Hamburg", 22529, 53.602151990566, 9.961928255886,,
Germany,, 366611, "Am Zainer Berg 1, Seesen, Niedersachsen", 38723, 51.946986796, 10.138542276,,
Germany,, 366612, "Junkerstücke 4, Neuwied, Rheinland-Pfalz", 56566, 50.442507157, 7.5011171952,,
Germany,, 366614, "Gewerbestraße 1, Möckern, Sachsen-Anhalt", 39291, 52.236682646, 12.059473504,,
Germany,, 366615, "Werler Landstraße 4, Soest, Nordrhein-Westfalen", 59494, 51.56437142, 8.0874870858,,
Germany,, 366616, "Wilhelmshavener Heerstraße 25, Oldenburg, Niedersachsen", 26125, 53.1716, 8.22949,,
Germany,, 366617, "Berliner Allee 1, Hohe Börde, Sachsen-Anhalt", 39326, 52.175508641962, 11.493228452198,,
Germany,, 366619, "Göttinger Straße 25, Hann. Münden, Niedersachsen", 34346, 51.428465419325, 9.646100669034,,
Germany,, 366620, "Langer Weg 1, Stendal, Sachsen-Anhalt", 39576, 52.618773614, 11.868204996,,
Germany,, 366621, "Talstraße 25, Schwelm, Nordrhein-Westfalen", 58332, 51.291718138, 7.281993314,,
Germany,, 366622, "Brüsseler Str. 4, Limburg an der Lahn, Hessen", 65552, 50.380845582671, 8.091356711578,,
Germany,, 366623, "Flughafenstraße, Düsseldorf, Nordrhein-Westfalen", 40474, 51.277515122, 6.7652853537,,
Germany,, 366624, "Freiburger Straße 25, Bad Krozingen, Baden-Württemberg", 79189, 47.923421835043, 7.70807010088,,
Germany,, 366625, "Hebelstraße 4, Heidelberg, Baden-Württemberg", 69115, 49.397459504, 8.6821761175,,
Germany,, 366626, "Rudolf-Diesel-Straße 1, Mettmann, Nordrhein-Westfalen", 40822, 51.25325781, 6.951396465,,
Germany,, 366627, "Regerstraße 25, München, Bayern", 81541, 48.12100705, 11.585891723918,,
Germany,, 366629, "Brandschachtstraße 1, Dortmund, Nordrhein-Westfalen", 44149, 51.493708, 7.366686,,
Germany,, 366630, "Johannes-Kopp-Straße 4, Landau in der Pfalz, Rheinland-Pfalz", 76829, 49.192622039, 8.1306308749,,
Germany,, 366631, "Hans-Liebherr-Straße 25, Lindenberg im Allgäu, Bayern", 88161, 47.594195739633, 9.864270219203,,
Germany,, 366632, "Luitpoldstraße 25, Dinkelsbühl, Bayern", 91550, 49.067997747, 10.328809335,,
Germany,, 366634, "Am Achernsee 4, Achern, Baden-Württemberg", 77855, 48.641233596, 8.0367184742,,
Germany,, 366635, "Harburger Straße 25, Landau an der Isar, Bayern", 94405, 48.677853592, 12.681221445,,
Germany,, 366637, "Wieselsbergstraße 23, Villingen-Schwenningen, Baden-Württemberg", 78048, 48.068615023898, 8.465454647307,,
Germany,, 366640, "Am Holtgraben 1, Datteln, Nordrhein-Westfalen", 45711, 51.632040083, 7.330301806,,
Germany,, 366641, "Carl-Benz-Straße 4, Donaueschingen, Baden-Württemberg", 78166, 47.960536002, 8.5132146828,,
Germany,, 366643, "Willy-Brandt-Platz 1, Oberhausen, Nordrhein-Westfalen", 46045, 51.474014206, 6.8533556123,,
Germany,, 366644, "Bahnhofplatz 4, Konstanz, Baden-Württemberg", 78462, 47.659503167219, 9.176810843098,,
Germany,, 366645, "Bahnstraße 5, Solingen, Nordrhein-Westfalen", 42697, 51.161470091, 7.0038996334,,
Germany,, 366647, "Breisgauallee 4, Herbolzheim, Baden-Württemberg", 79336, 48.226900801, 7.7508051413,,
Germany,, 366648, "Am Südring-Center 1, Bottrop, Nordrhein-Westfalen", 46242, 51.511089399889, 6.935156199086,,
Germany,, 366649, "Hackerbrücke 4, München, Bayern", 80335, 48.142184724413, 11.550605033763,,
Germany,, 366651, "Resser Weg 26, Herten, Nordrhein-Westfalen", 45699, 51.594647406493, 7.127578851403,,
Germany,, 366652, "Europaplatz 1, Dorsten, Nordrhein-Westfalen", 46282, 51.657878091, 6.9680590423,,
Germany,, 366653, "Am Reitbach 4, Prien am Chiemsee, Bayern", 83209, 47.844159790557, 12.345877439653,,
Germany,, 366654, "Straubinger Straße 4, Landshut, Bayern", 84030, 48.56001475, 12.13662237,,
Germany,, 366655, "Bahnhofstraße 26, Borken, Nordrhein-Westfalen", 46325, 51.849573616, 6.863532958,,
Germany,, 366657, "Laaberstraße 4, Dingolfing, Bayern", 84130, 48.638023145, 12.489024889,,
Germany,, 366659, "Albert-Hahn-Straße 1, Duisburg, Nordrhein-Westfalen", 47269, 51.370235567, 6.7761576789,,
Germany,, 366660, "Industriestraße 26, Sinzheim, Baden-Württemberg", 76547, 48.77636008, 8.1795284494,,
Germany,, 366661, "Fraunhoferstraße 4, Dachau, Bayern", 85221, 48.262340777459, 11.472660621172,,
Germany,, 366662, "Halskestraße 1, Willich, Nordrhein-Westfalen", 47877, 51.269674043, 6.5193429031,,
Germany,, 366664, "Beisenbusch 1, Nottuln, Nordrhein-Westfalen", 48301, 51.91073113, 7.398846802,,
Germany,, 366666, "An der Westspange 4, Donauwörth, Bayern", 86609, 48.718200685, 10.762135509,,
Germany,, 366667, "Teplitzer Straße 26, Waldkraiburg, Bayern", 84478, 48.211526974, 12.418187028,,
Germany,, 366668, "Paxtonstraße 1, Emsbüren, Niedersachsen", 48488, 52.359461011401, 7.260969339268,,
Germany,, 366669, "Albert-Ott-Straße 4, Kempten (Allgäu), Bayern", 87435, 47.720217, 10.315088,,
Germany,, 366670, "Theodor-Heuss-Platz 1, Osnabrück, Niedersachsen", 49074, 52.272134936875, 8.058953596245,,
Germany,, 366672, "Neustädter Straße 27, Neuruppin, Brandenburg", 16816, 52.917927193873, 12.78472152942,,
Germany,, 366674, "Weißenbachstraße 4, Bad Grönenbach, Bayern", 87730, 47.883001, 10.24836,,
Germany,, 366675, "Friesenstraße 1, Vechta, Niedersachsen", 49377, 52.710689074, 8.283700707,,
Germany,, 366676, "Werner-von-Siemens-Straße 4, Lauingen, Bayern", 89415, 48.574678259, 10.44794691,,
Germany,, 366677, "Max-Planck-Straße 1, Cloppenburg, Niedersachsen", 49661, 52.840021841, 8.067871219,,
Germany,, 366678, "Ringstraße 27, Löhne, Nordrhein-Westfalen", 32584, 52.205827006272, 8.78020775548,,
Germany,, 366679, "Haeberleinstraße 4, Nürnberg, Bayern", 90411, 49.481013964, 11.115449344,,
Germany,, 366680, "Am Sodagraben 1, Bergheim, Nordrhein-Westfalen", 50127, 50.942553002, 6.652224632,,
Germany,, 366681, "Hersfelder Straße 27, Homberg (Efze), Hessen", 34576, 51.029731446, 9.4209520711,,
Germany,, 366682, "Schwarzenbrucker Straße 4, Feucht, Bayern", 90537, 49.365142803359, 11.206772843847,,
Germany,, 366683, "Sachsstraße 1, Pulheim, Nordrhein-Westfalen", 50259, 50.958480938402, 6.800482274199,,
Germany,, 366687, "Wolfgang-Brumme-Allee 27, Böblingen, Baden-Württemberg", 71034, 48.687496936368, 9.005489014149,,
Germany,, 366688, "Gundstraße 4, Erlangen, Bayern", 91056, 49.584276354256, 10.965420198674,,
Germany,, 366689, "Robert-Gerwig-Straße 27, Radolfzell am Bodensee, Baden-Württemberg", 78315, 47.747886932, 8.9504908357,,
Germany,, 366690, "Am Falbenholzweg 4, Schwabach, Bayern", 91126, 49.319021271837, 11.049131504432,,
Germany,, 366691, "Barbarossaplatz 1, Köln, Nordrhein-Westfalen", 50674, 50.928436882104, 6.942176068778,,
Germany,, 366692, "An der Hasler Zell 4, Regenstauf, Bayern", 93128, 49.11656353346, 12.11243368243,,
Germany,, 366693, "Allgäuer Straße 27, Mindelheim, Bayern", 87719, 48.04627355, 10.50622845,,
Germany,, 366694, "Mailänder Passage 1, Köln, Nordrhein-Westfalen", 50765, 51.020517922082, 6.896597493401,,
Germany,, 366695, "Saalfelder Straße 4, Kulmbach, Bayern", 95326, 50.113389525, 11.446768983,,
Germany,, 366696, "Vilsstraße 27, Regensburg, Bayern", 93059, 49.027492750187, 12.122922776451,,
Germany,, 366697, "Mülheimer Zubringer 142, Köln, Nordrhein-Westfalen", 51063, 50.976487462, 7.0071486949,,
Germany,, 366698, "Bahnhofplatz 4, Würzburg, Bayern", 97070, 49.801535655, 9.93517922,,
Germany,, 366699, "Arno-Schmidt-Straße 28, Wildenfels, Sachsen", 08134, 50.680265835135, 12.591310215247,,
Germany,, 366700, "Istanbulstraße 1, Köln, Nordrhein-Westfalen", 51103, 50.942867878783, 6.994188164663,,
Germany,, 366703, "Rolshover Straße 380, Köln, Nordrhein-Westfalen", 51105, 50.922240054679, 6.998148743034,,
Germany,, 366704, "Dr.-Troch-Straße 4, Gotha, Thüringen", 99867, 50.919983143, 10.721546057,,
Germany,, 366705, "Kennedystraße 2, Köln, Nordrhein-Westfalen", 51147, 50.880250020115, 7.120191173831,,
Germany,, 366706, "Edmund-Rumpler-Straße 1, Köln, Nordrhein-Westfalen", 51149, 50.911800909, 7.0533206449,,
Germany,, 366707, "Rudolph-Brandes-Allee 28, Bad Salzuflen, Nordrhein-Westfalen", 32105, 52.076648315, 8.7548389645,,
Germany,, 366708, "Zollamtstraße 1, Aachen, Nordrhein-Westfalen", 52064, 50.767947463315, 6.090388270513,,
Germany,, 366709, "Trompeterstr. 5, Dresden, Sachsen", 01069, 51.045763281677, 13.736151712808,,
Germany,, 366710, "Johann-Gottlob-Nathusius-Straße 28, Haldensleben, Sachsen-Anhalt", 39340, 52.280257797052, 11.432177906189,,
Germany,, 366711, "Am Hauptbahnhof 1, Bonn, Nordrhein-Westfalen", 53111, 50.732215891517, 7.097237530413,,
Germany,, 366712, "Am Hopfenfeld 5, Görlitz, Sachsen", 02828, 51.168669113456, 14.9685935491,,
Germany,, 366713, "Bertha-von-Suttner-Platz 1, Bonn, Nordrhein-Westfalen", 53111, 50.737734582381, 7.101348078687,,
Germany,, 366715, "Außenring 5, Torgau, Sachsen", 04860, 51.561572738, 12.971228982,,
Germany,, 366716, "Schöntalweg 1, Alfter, Nordrhein-Westfalen", 53347, 50.71443690323, 7.029382417158,,
Germany,, 366717, "Im Breitspiel 28, Heidelberg, Baden-Württemberg", 69126, 49.359352292661, 8.688383548803,,
Germany,, 366718, "An der Lauchstädter Straße 5, Angersdorf, Sachsen-Anhalt", 06179, 51.463702327, 11.907367539,,
Germany,, 366719, "Pfaffenrieder Straße 28, Wolfratshausen, Bayern", 82515, 47.900340078, 11.426927494,,
Germany,, 366720, "Parkallee 1, Weilerswist, Nordrhein-Westfalen", 53919, 50.748172066157, 6.852056654773,,
Germany,, 366722, "Berblingerstraße 28, Laupheim, Baden-Württemberg", 88471, 48.215702963509, 9.876984659207,,
Germany,, 366724, "Gertrud-Barthel-Straße 5, Varel, Niedersachsen", 26316, 53.398650198512, 8.123750942832,,
Germany,, 366725, "Lommatzscher Straße 29, Riesa, Sachsen", 01587, 51.2951344, 13.2864076,,
Germany,, 366726, "Curiestraße 1, Mainz, Rheinland-Pfalz", 55129, 49.97164907831, 8.270467432855,,
Germany,, 366727, "Europaallee 5, Bremen, Bremen", 28309, 53.035019391317, 8.88747677649,,
Germany,, 366728, "Flugplatz Hahn Gebäude 600, Lautzenhausen, Rheinland-Pfalz", 55483, 49.945532613, 7.269242943,,
Germany,, 366732, "Rahracker 5, Mönchengladbach, Nordrhein-Westfalen", 41065, 51.194815352, 6.4503329562,,
Germany,, 366733, "Max-Eyth-Straße 29, Winnenden, Baden-Württemberg", 71364, 48.87191642, 9.3850102269,,
Germany,, 366734, "Ringstraße 1, Baumholder, Rheinland-Pfalz", 55774, 49.611466236548, 7.335439828812,,
Germany,, 366735, "Am Hauptbahnhof 5, Essen, Nordrhein-Westfalen", 45127, 51.451834, 7.013569,,
Germany,, 366737, "Bahnhofplatz 1, Koblenz, Rheinland-Pfalz", 56075, 50.350542792375, 7.589152436858,,
Germany,, 366738, "Im Königsesch 5, Bocholt, Nordrhein-Westfalen", 46395, 51.83148383, 6.6290426038,,
Germany,, 366739, "In der Scheib 1, Pfalzfeld, Rheinland-Pfalz", 56291, 50.11626269, 7.6000511886,,
Germany,, 366740, "Boderitzer Straße 30, Bannewitz, Dresden", 01728, 50.998603466, 13.719257416,,
Germany,, 366741, "Richard-Zanders-Straße 5, Bergisch Gladbach, Nordrhein-Westfalen", 51465, 50.984931755, 7.1215410907,,
Germany,, 366742, "Im Reimersheck 1, Mogendorf, Rheinland-Pfalz", 56424, 50.48329265, 7.750310282295,,
Germany,, 366743, "Am Breithammer 5, Olpe, Nordrhein-Westfalen", 57462, 50.998520576, 7.8382497443,,
Germany,, 366744, "Jahnstraße 30, Stadthagen, Niedersachsen", 31655, 52.309899796, 9.1918530157,,
Germany,, 366745, "Hans-Julius-Ahlmann-Straße 1, Andernach, Rheinland-Pfalz", 56626, 50.434799864566, 7.42391035452,,
Germany,, 366746, "Karl-Benz-Straße 5, Dietzenbach, Hessen", 63128, 50.020374878054, 8.800274591927,,
Germany,, 366747, "Siekweg 30, Göttingen, Niedersachsen", 37081, 51.527697403, 9.889846757,,
Germany,, 366748, "F. W.-Raiffeisen-Straße 30, Übach-Palenberg, Nordrhein-Westfalen", 52531, 50.919806527144, 6.137569593853,,
Germany,, 366749, "Ludwig-Erhard-Straße 1, Mendig, Rheinland-Pfalz", 56743, 50.381774426428, 7.270126533865,,
Germany,, 366751, "Opelkreisel 30, Kaiserslautern, Rheinland-Pfalz", 67663, 49.44634258368, 7.706073559351,,
