ID, Name, Date, In Danger, Danger list, long, lat, Area [ha], Category, Countries, Region
1702, "Rachid Karami International Fair-Tripoli", 2023, 1, Y 2023, 35.82416667, 34.43777778, 72, Cultural, "Lebanon", "Arab States"
1703, "The Historic Centre of Odesa", 2023, 1, Y 2023, 30.74161389, 46.48645, 618.54, Cultural, "Ukraine", "Europe and North America"
1704, "Wixárika Route through Sacred Sites to Wirikuta (Tatehuarí Huajuyé)", 2025, 0, , -103.2801528, 22.59786389, 135420.64, Cultural, "Mexico", "Latin America and the Caribbean"
1705, "Schwerin Residence Ensemble", 2024, 0, , 11.41888889, 53.62416667, 2275.77, Cultural, "Germany", "Europe and North America"
1707, "Te Henua Enata – The Marquesas Islands", 2024, 0, , -140.6460475, -7.969894444, 345749, Mixed, "France", "Europe and North America"
1708, "Via Appia. <em>Regina Viarum</em>", 2024, 0, , 13.26272222, 41.29272222, 4639.92, Cultural, "Italy", "Europe and North America"
1709, "Murujuga Cultural Landscape", 2025, 0, , 116.6685278, -20.56502778, 99.881, Cultural, "Australia", "Asia and the Pacific"
1711, "Moidams – the Mound-Burial System of the Ahom Dynasty", 2024, 0, , 94.87635, 26.94117472, 96.5, Cultural, "India", "Asia and the Pacific"
1712, "The Cultural Landscape of Al-Faw Archaeological Area", 2024, 0, , 45.16338889, 19.76491667, 4847.73, Cultural, "Saudi Arabia", "Arab States"
1713, "Royal Court of Tiébélé", 2024, 0, , -0.961861111, 11.08922222, 1.84, Cultural, "Burkina Faso", "Africa"
1714, "Beijing Central Axis: A Building Ensemble Exhibiting the Ideal Order of the Chinese Capital", 2024, 0, , 116.3913889, 39.90722222, 589, Cultural, "China", "Asia and the Pacific"
1716, "Hegmataneh", 2024, 0, , 48.51668611, 34.80238889, , Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1718, "Frontiers of the Roman Empire – Dacia", 2024, 0, , 23.15941111, 47.18078889, 1491.6, Cultural, "Romania", "Europe and North America"
1720, "The Historic Town and Archaeological Site of Gedi", 2024, 0, , 40.01726389, -3.310263889, 20.81, Cultural, "Kenya", "Africa"
1721, "Umm Al-Jimāl", 2024, 0, , 36.37, 32.32694444, 42.584, Cultural, "Jordan", "Arab States"
1722, "The Flow Country", 2024, 0, , -4.046111111, 58.39916667, 187026, Natural, "United Kingdom of Great Britain and Northern Ireland", "Europe and North America"
1723, "The Emergence of Modern Human Behaviour: The Pleistocene Occupation Sites of South Africa", 2024, 0, , 18.4525, -32.38638889, 57.4, Cultural, "South Africa", "Africa"
1725, "Megaliths of Carnac and of the shores of Morbihan", 2025, 0, , -3.087222222, 47.61611111, 19598, Cultural, "France", "Europe and North America"
1726, "The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee", 2025, 0, , 10.74944444, 47.5575, 75.875, Cultural, "Germany", "Europe and North America"
1728, "Møns Klint", 2025, 0, , 12.55027778, 54.96777778, 4123, Natural, "Denmark", "Europe and North America"
1730, "Funerary Tradition in the Prehistory of Sardinia – <em>The domus de janas</em>", 2025, 0, , 8.951333333, 40.08513889, , Cultural, "Italy", "Europe and North America"
1731, "Sardis and the Lydian Tumuli of Bin Tepe", 2025, 0, , 28.04527778, 38.48194444, 9244, Cultural, "Türkiye", "Europe and North America"
1732, "Yen Tu-Vinh Nghiem-Con Son, Kiep Bac Complex of Monuments and Landscapes", 2025, 0, , 106.5353972, 21.11925556, 525.748, Cultural, "Viet Nam", "Asia and the Pacific"
1733, "Minoan Palatial Centres", 2025, 0, , 24.88722222, 35.24861111, 29.512, Cultural, "Greece", "Europe and North America"
1734, "Forest Research Institute Malaysia Forest Park Selangor", 2025, 0, , 101.6272778, 3.22925, 589, Cultural, "Malaysia", "Asia and the Pacific"
1735, "Faya Palaeolandscape", 2025, 0, , 55.80658333, 25.08280556, 29.085, Cultural, "United Arab Emirates", "Arab States"
1736, "Xixia Imperial Tombs", 2025, 0, , 105.9711111, 38.41583333, 3899, Cultural, "China", "Asia and the Pacific"
1739, "Maratha Military Landscapes of India", 2025, 0, , 73.9425, 20.7225, 1577.63, Cultural, "India", "Asia and the Pacific"
1740, "Petroglyphs along the Bangucheon Stream", 2025, 0, , 129.1739972, 35.60845, 43.69, Cultural, "Republic of Korea", "Asia and the Pacific"
1743, "Rock Paintings of Shulgan-Tash Cave", 2025, 0, , 57.07202778, 53.04944444, 288.5, Cultural, "Russian Federation", "Europe and North America"
1744, "Prehistoric Sites of the Khorramabad Valley", 2025, 0, , 48.34557222, 33.49210833, 394.46, Cultural, "Iran (Islamic Republic of)", "Asia and the Pacific"
1745, "Diy-Gid-Biy Cultural Landscape of the Mandara Mountains", 2025, 0, , 13.79555556, 10.90333333, 2500, Cultural, "Cameroon", "Africa"
1746, "Gola-Tiwai Complex", 2025, 0, , -11.34788889, 7.541166667, 71202.7, Natural, "Sierra Leone", "Africa"
1747, "Peruaçu River Canyon", 2025, 0, , -44.20833333, -15.075, 38003, Natural, "Brazil", "Latin America and the Caribbean"
1748, "Cambodian Memorial Sites: From centres of repression to places of peace and reflection", 2025, 0, , 104.384814, 11.77016, 3.9, Cultural, "Cambodia", "Asia and the Pacific"
1749, "Saint Hilarion Monastery/ Tell Umm Amer", 2024, 1, Y 2024, 34.36636111, 31.44730556, 1.3293, Cultural, "State of Palestine", "Arab States"
